1,"now , years later he has two sons and they have a band ."
0,"it's not particularly subtle . . . however , it still manages to build to a terrifying , if obvious , conclusion ."
1,four friends sruggling with life meet in the maine woods for their annual hunting trip .
1,the master preaches his self proclaimed spiritual wisdom and eventually selects the most dependable ( i . e .
0,"smart , sassy interpretation of the oscar wilde play ."
1,it's not that their lives are not turning out as expected - it's that they're turning out exactly as expected .
0,an instance of an old dog not only learning but inventing a remarkable new trick .
0,"an operatic , sprawling picture that's entertainingly acted , magnificently shot and gripping enough to sustain most of its 170-minute length ."
1,"in a world ravaged by disease , disasters and hatred - a worldwide plan which dates back more than 2000 years has been implemented to show people that there's more to life and living then just waste ."
1,"after being rejected for the perfect job , the aspiring animator faces an impending interview for a receptionist position at the same firm ."
1,"anna changes her mind : when some rich , ignorant american couple wondering about if they should buy the house asks for the swimming pool ( while the mediterranean is half a mile away ) , she simply doubles the charge , and finally puts the "" for sale "" plate into the garbage can ."
1,"she sets out to strike down her once fellow assassins , leaving bill for last ."
0,"a pretty funny movie , with most of the humor coming , as before , from the incongruous but chemically perfect teaming of crystal and de niro ."
0,a chaotic panorama that's too busy flying a lot of metaphoric flags .
1,"biography of brazilian actress odete lara , a sex symbol in theater , television , music , and cinema ."
1,"a spirit is haunting sanjana , while aditya is hiding a secret that could steer him from life to death ."
1,lucy is a theater student at the city university .
0," . . . one big laugh , three or four mild giggles , and a whole lot of not much else ."
0,"it's dumb fun slapped silly , a new franchise inspired by the bond films that's not far from the porn its title promises ; the film is a veritable orgy of outrageous stunts ."
1,the police have no clues nor suspects until nick and his colleague realize the killer is a giant octopus .
1,"three fraternal bank robbers languishing in jail , discover a profitable ( if not dodgy ) way to spend their time ."
1,"one is found in the city's landfill site , and the other is horrifically murdered on a public bus ."
0,basically a static series of semi-improvised ( and semi-coherent ) raps between the stars .
0,an instantly forgettable snow-and-stuntwork extravaganza that likely will be upstaged by an avalanche of more appealing holiday-season product .
0,both a successful adaptation and an enjoyable film in its own right .
0,"while peterson and her ageless alter ego keep an ironic detachment from the melodramatics , there's no irony in the end-title dedication to price -- it obviously comes straight from the heart ."
1,"perky , perfect carolyn and her alpha omega pi sisters plan to win sorority of the year by impressing the greek council with a killer charity : coaching mentally challenged athletes for the regional challenged games ."
0,"taken outside the context of the current political climate ( see : terrorists are more evil than ever ! ) , the sum of all fears is simply a well-made and satisfying thriller ."
0,queen of the damned is too long with too little going on .
1,"however , on her second day , celia goes away leaving a 5-year-old child behind , kiki , and a note promising to be back in a couple of days ."
